_id,parent_id,wtype,creation_cost,upgrade_cost,attack,max_attack,element,element_attack,element_2,element_2_attack,awaken,awaken_attack,defense,sharpness,affinity,horn_notes,shelling_type,phial,charges,coatings,recoil,reload_speed,rapid_fire,deviation,ammo,special_ammo,num_slots,tree_depth,final
6409,6408,Gunlance,,45000,345,,Sleep,310,,,,,0,12.6.17.16.3.0.0 12.6.17.16.9.2.0,,,Wide 3,,,,,,,,,,2,3,0
6410,6409,Gunlance,,100000,552,,Sleep,450,,,,,0,15.7.22.9.6.3.0 15.7.22.9.6.10.0,,,Wide 4,,,,,,,,,,3,4,0
6411,0,Gunlance,2100,,207,,Paralysis,250,,,,,0,5.10.12.11.0.0.0 5.10.12.19.0.0.0,,,Normal 2,,,,,,,,,,1,0,0
6412,6411,Gunlance,,5600,253,,Paralysis,300,,,,,0,7.11.12.16.0.0.0 7.11.12.16.8.0.0,,,Normal 2,,,,,,,,,,1,1,0
6413,6412,Gunlance,,35000,299,,Paralysis,420,,,,,0,7.11.12.16.8.0.0 7.11.12.16.12.4.0,,,Normal 4,,,,,,,,,,2,2,0
6414,0,Gunlance,4650,,253,,Water,100,,,,,0,9.6.19.4.0.0.0 9.6.19.12.0.0.0,,,Long 1,,,,,,,,,,1,0,0
6415,6414,Gunlance,,6350,299,,Water,120,,,,,0,9.6.19.12.0.0.0 9.6.19.16.4.0.0,,,Long 2,,,,,,,,,,1,1,0
6416,6415,Gunlance,,30000,368,,Water,140,,,,,0,15.6.11.11.3.0.0 15.6.11.11.11.0.0,5,,Long 2,,,,,,,,,,1,2,0
6417,6416,Gunlance,,45000,414,,Water,210,,,,,0,4.4.27.13.6.0.0 4.4.27.13.6.8.0,5,,Long 3,,,,,,,,,,1,3,0
6418,6417,Gunlance,105000,70000,529,,Water,350,,,,,0,16.10.3.11.10.4.0 16.10.3.11.10.12.0,10,,Long 3,,,,,,,,,,1,4,0
6419,6418,Gunlance,,100000,575,,Water,430,,,,,0,17.16.8.9.4.8.0 17.16.8.9.4.13.2,10,,Long 4,,,,,,,,,,1,5,0
6420,0,Gunlance,30000,,322,,Water,120,,,,,5,18.3.7.13.5.0.0 18.3.7.13.13.0.0,10,,Normal 2,,,,,,,,,,0,0,0
6421,6420,Gunlance,,65000,391,,Water,170,,,,,10,18.3.7.13.13.0.0 18.3.7.13.16.5.0,10,,Normal 3,,,,,,,,,,1,1,0
6422,6421,Gunlance,,100000,575,,Water,300,,,,,20,6.6.14.26.7.3.0 6.6.14.26.7.7.3,25,,Normal 4,,,,,,,,,,1,2,0
6423,6422,Gunlance,,130000,598,,Water,330,,,,,25,12.8.17.12.11.2.0 12.8.17.12.11.4.5,30,,Normal 5,,,,,,,,,,1,3,0
6424,0,Gunlance,66666,,391,,,,,,Dragon,160,0,10.5.15.14.2.0.0 10.5.15.14.10.0.0,,,Long 2,,,,,,,,,,1,0,0
6425,6424,Gunlance,,70000,414,,,,,,Dragon,200,0,7.6.19.19.3.0.0 7.6.19.19.9.2.0,,,Long 2,,,,,,,,,,1,1,0
6426,6425,Gunlance,,85000,437,,,,,,Dragon,240,0,10.5.15.14.10.0.0 10.5.15.14.11.7.0,,,Long 2,,,,,,,,,,1,2,0
6427,6426,Gunlance,,120000,690,,,,,,Dragon,410,0,6.9.13.18.14.2.0 6.9.13.18.14.6.3,,,Long 3,,,,,,,,,,2,3,0
6428,0,Gunlance,37500,,368,,,,,,,,25,16.6.10.10.4.0.0 16.6.10.10.12.0.0,,,Normal 2,,,,,,,,,,1,0,0
6429,6428,Gunlance,,60000,460,,,,,,,,35,9.6.19.15.5.0.0 9.6.19.15.6.7.0,,,Normal 3,,,,,,,,,,1,1,0
6430,6429,Gunlance,,70000,529,,,,,,,,50,15.8.20.10.6.3.0 15.8.20.10.6.10.0,,,Normal 3,,,,,,,,,,2,2,0
6431,6430,Gunlance,,100000,621,,,,,,,,60,10.9.7.21.12.3.0 10.9.7.21.12.8.2,,,Normal 4,,,,,,,,,,2,3,0
6432,0,Gunlance,54999,,322,,,,,,Blastblight,370,0,11.4.6.25.8.0.0 11.4.6.25.16.0.0,,,Wide 3,,,,,,,,,,1,0,0
6433,6432,Gunlance,,100000,460,,,,,,Blastblight,500,0,8.4.20.16.14.0.0 8.4.20.16.17.4.0,,,Wide 4,,,,,,,,,,1,1,0
6434,0,Gunlance,39999,,391,,,,,,,,0,31.18.6.7.4.3.0 31.18.6.7.4.3.0,10,,Long 3,,,,,,,,,,1,0,0
6435,6434,Gunlance,,60000,460,,,,,,,,0,8.4.20.16.16.5.0 8.4.20.16.16.5.0,10,,Long 4,,,,,,,,,,1,1,0
6436,6435,Gunlance,,90000,598,,,,,,,,0,11.4.6.25.15.5.3 11.4.6.25.15.5.3,15,,Long 4,,,,,,,,,,1,2,0
6437,6436,Gunlance,,130000,644,,,,,,,,0,12.11.6.14.15.6.5 12.11.6.14.15.6.5,15,,Long 5,,,,,,,,,,1,3,0
6438,0,Gunlance,75000,,437,,,,,,Blastblight,200,15,15.6.11.11.3.0.0 15.6.11.11.11.0.0,-20,,Long 3,,,,,,,,,,3,0,0
6439,6438,Gunlance,,90000,460,,,,,,Blastblight,250,20,18.3.7.13.5.0.0 18.3.7.13.13.0.0,-20,,Long 4,,,,,,,,,,3,1,0
6440,6439,Gunlance,,100000,667,,,,,,Blastblight,310,25,24.5.9.8.4.4.0 24.5.9.8.4.12.0,-10,,Long 4,,,,,,,,,,3,2,0
6441,6440,Gunlance,,120000,690,,,,,,Blastblight,350,30,23.7.8.8.9.7.0 23.7.8.8.9.14.0,-10,,Long 5,,,,,,,,,,3,3,0
6442,6441,Gunlance,,130000,713,,,,,,Blastblight,380,40,6.20.12.11.3.10.0 6.20.12.11.3.17.0,-10,,Long 5,,,,,,,,,,3,4,0
6443,0,Gunlance,99999,,483,,,,,,,,0,10.10.6.4.0.0.0 10.10.6.12.0.0.0,35,,Normal 4,,,,,,,,,,0,0,0
6444,6443,Gunlance,,130000,782,,,,,,,,0,10.7.19.10.0.0.0 10.7.19.13.5.0.0,40,,Normal 5,,,,,,,,,,0,1,0
6445,0,Gunlance,39999,,644,,Ice,100,,,,,20,28.2.10.6.0.0.0 28.2.10.10.4.0.0,-30,,Long 4,,,,,,,,,,1,0,0
6446,6445,Gunlance,,120000,828,,Ice,120,,,,,20,27.3.10.12.2.0.0 27.3.10.12.6.4.0,-30,,Long 5,,,,,,,,,,1,1,0
6447,0,Gunlance,105000,,391,,Dragon,420,,,,,0,10.11.17.13.3.0.0 10.11.17.13.6.2.3,,,Normal 4,,,,,,,,,,2,0,0
6448,6447,Gunlance,,166666,621,,Dragon,620,,,,,0,11.10.17.20.4.0.0 11.10.17.20.4.2.5,,,Normal 5,,,,,,,,,,2,1,0
6449,0,Gunlance,82500,55000,529,,Water,270,,,,,0,16.12.5.9.12.0.0 16.12.5.9.12.8.0,,,Long 3,,,,,,,,,,2,0,0
6450,6449,Gunlance,,70000,552,,Water,310,,,,,0,12.8.8.24.6.4.0 12.8.8.24.6.11.0,,,Long 3,,,,,,,,,,2,1,0
6451,6450,Gunlance,,90000,575,,Water,340,,,,,0,11.6.18.13.10.4.0 11.6.18.13.10.9.2,,,Long 4,,,,,,,,,,2,2,0
6452,6451,Gunlance,,120000,644,,Water,380,,,,,0,11.6.7.24.10.4.0 11.6.7.24.10.8.3,,,Long 5,,,,,,,,,,2,3,0
6453,0,Gunlance,120000,,713,,Dragon,140,,,,,0,12.16.8.11.8.7.0 12.16.8.11.8.10.4,-40/15,,Wide 4,,,,,,,,,,2,0,0
6454,0,Gunlance,120000,,667,,Poison,280,,,,,0,17.15.7.9.8.6.0 17.15.7.9.8.10.3,,,Long 5,,,,,,,,,,1,0,0
6455,0,Gunlance,129999,,690,,Ice,250,,,,,0,12.10.8.6.28.3.2 12.10.8.6.28.3.2,-40,,Normal 5,,,,,,,,,,0,0,0
6456,0,Gunlance,120000,,644,,Sleep,120,,,,,0,12.8.7.25.6.11.0 12.8.7.25.6.11.0,-10,,Normal 5,,,,,,,,,,0,0,0
6457,6456,Gunlance,,130000,690,,Sleep,240,,,,,0,18.18.4.2.14.11.2 18.18.4.2.14.11.2,-10,,Normal 5,,,,,,,,,,0,1,0
6458,0,Gunlance,166665,,598,,Blastblight,520,,,,,0,11.10.17.20.4.0.0 11.10.17.20.4.2.5,10,,Wide 5,,,,,,,,,,1,0,0
6459,0,Gunlance,166665,,644,,Dragon,360,,,,,0,30.16.8.4.2.2.0 30.16.8.4.2.3.6,,,Long 5,,,,,,,,,,3,0,0
6460,0,Gunlance,0,,138,,,,,,,,0,27.3.0.0.0.0.0 27.3.8.0.0.0.0,-30,,Normal 1,,,,,,,,,,0,0,0
6461,6460,Gunlance,,5000,161,,,,,,,,0,24.6.0.0.0.0.0 24.8.4.2.0.0.0,-20,,Normal 1,,,,,,,,,,0,1,0
6462,6461,Gunlance,,55555,322,,Dragon,600,,,,,0,16.2.6.2.12.0.0 16.2.6.2.20.0.0,,,Long 4,,,,,,,,,,3,2,0
6463,6462,Gunlance,,120000,529,,Dragon,760,,,,,0,14.4.6.2.30.6.0 14.4.6.2.30.13.0,,,Long 4,,,,,,,,,,3,3,1
6464,6461,Gunlance,,70000,345,,Fire,480,,,,,0,18.3.6.14.5.0.0 18.3.6.14.13.0.0,,,Normal 3,,,,,,,,,,3,2,0
6465,6464,Gunlance,,80000,368,,Fire,540,,,,,0,1.3.9.25.5.3.0 1.3.9.25.5.11.0,,,Normal 3,,,,,,,,,,3,3,0
6466,6465,Gunlance,,85000,506,,Fire,630,,,,,0,23.7.8.8.8.8.0 23.7.8.8.8.15.0,,,Normal 4,,,,,,,,,,3,4,0
6467,6466,Gunlance,,120000,575,,Fire,720,,,,,0,16.12.6.6.13.9.0 16.12.6.6.13.13.3,,,Normal 5,,,,,,,,,,3,5,1
6468,6461,Gunlance,,70000,368,,Ice,280,,,,,0,11.19.11.7.4.2.0 11.19.11.7.4.10.0,,,Normal 3,,,,,,,,,,2,2,0
6469,6468,Gunlance,,80000,391,,Ice,440,,,,,0,14.12.12.6.8.2.0 14.12.12.6.8.10.0,,,Normal 3,,,,,,,,,,2,3,0
6470,6469,Gunlance,,120000,598,,Ice,590,,,,,0,25.4.9.8.5.11.0 25.4.9.8.5.13.5,,,Normal 5,,,,,,,,,,2,4,0
6471,0,Gunlance,4500,,230,,Ice,80,,,,,5,7.11.12.8.0.0.0 7.11.12.16.0.0.0,10,,Long 1,,,,,,,,,,0,0,0
6472,6471,Gunlance,,9000,276,,Ice,100,,,,,10,6.9.13.18.0.0.0 6.9.13.18.8.0.0,20,,Long 2,,,,,,,,,,1,1,0
6473,6472,Gunlance,,45000,345,,Ice,140,,,,,15,1.3.10.24.5.11.0 1.3.10.24.5.19.0,30,,Long 3,,,,,,,,,,1,2,0
6474,0,Gunlance,24999,,345,,,,,,Water,300,0,18.3.6.11.0.0.0 18.3.6.15.4.0.0,,,Wide 2,,,,,,,,,,3,0,0
6475,6474,Gunlance,,60000,483,,,,,,Water,380,0,18.3.6.15.4.0.0 18.3.6.15.12.0.0,,,Wide 3,,,,,,,,,,3,1,0
6476,6475,Gunlance,,85000,575,,,,,,Water,440,0,11.4.6.25.8.0.0 11.4.6.25.16.0.0,,,Wide 4,,,,,,,,,,3,2,0
6477,0,Gunlance,45000,,345,,Thunder,280,,,,,12,14.7.11.11.11.0.0 14.7.11.11.14.5.0,,,Wide 4,,,,,,,,,,0,0,0
6478,0,Switch Axe,975,,378,,,,,,,,0,15.11.4.0.0.0.0 15.11.12.0.0.0.0,,,,Power,,,,,,,,,0,0,0
6479,6478,Switch Axe,,850,432,,,,,,,,0,10.11.9.0.0.0.0 10.11.17.0.0.0.0,,,,Power,,,,,,,,,0,1,0
6480,6479,Switch Axe,,1100,486,,,,,,,,0,10.6.14.0.0.0.0 10.6.19.3.0.0.0,,,,Power,,,,,,,,,0,2,0
6481,6480,Switch Axe,1750,,540,,,,,,,,0,13.6.18.1.0.0.0 13.6.18.9.0.0.0,,,,Power,,,,,,,,,0,3,0
6482,6481,Switch Axe,,2600,594,,,,,,,,0,7.6.19.6.0.0.0 7.6.19.14.0.0.0,,,,Power,,,,,,,,,0,4,0
6483,6482,Switch Axe,,5600,648,,,,,,,,0,5.10.12.11.0.0.0 5.10.12.19.0.0.0,,,,Power,,,,,,,,,0,5,0
6484,6483,Switch Axe,30000,20000,702,,,,,,Fire,150,0,10.9.7.12.0.0.0 10.9.7.20.0.0.0,,,,Power,,,,,,,,,1,6,0
6485,6484,Switch Axe,,30000,756,,,,,,Fire,250,10,10.10.6.20.0.0.0 10.10.6.25.3.0.0,,,,Power,,,,,,,,,2,7,0
6486,6485,Switch Axe,,40000,864,,,,,,Fire,400,10,10.10.6.25.3.0.0 10.10.6.25.9.2.0,,,,Power,,,,,,,,,2,8,0
6487,6486,Switch Axe,90000,60000,1188,,,,,,Fire,420,20,10.5.7.26.6.0.0 10.5.7.26.6.8.0,,,,Power,,,,,,,,,2,9,0
6488,6487,Switch Axe,,100000,1404,,,,,,Fire,450,30,12.6.17.15.10.2.0 12.6.17.15.10.6.3,,,,Power,,,,,,,,,2,10,1
6489,6484,Switch Axe,,30000,756,,Ice,180,,,,,0,19.16.8.8.3.0.0 19.16.8.8.6.5.0,20,,,Element,,,,,,,,,2,7,0
6490,6489,Switch Axe,,45000,810,,Ice,200,,,,,0,14.12.12.6.8.2.0 14.12.12.6.8.10.0,25,,,Element,,,,,,,,,2,8,0
6491,6490,Switch Axe,,70000,1134,,Ice,260,,,,,0,15.9.6.12.7.5.0 15.9.6.12.7.13.0,30,,,Element,,,,,,,,,2,9,0
6492,6491,Switch Axe,,100000,1350,,Ice,300,,,,,0,5.5.26.12.6.8.0 5.5.26.12.6.12.3,30,,,Element,,,,,,,,,2,10,1
6493,6482,Switch Axe,13350,8900,702,,Fire,150,,,,,0,16.18.7.5.0.0.0 16.18.7.10.3.0.0,,,,Power,,,,,,,,,0,5,0
6494,6493,Switch Axe,,30000,810,,Fire,250,,,,,0,26.2.13.5.0.0.0 26.2.13.9.4.0.0,,,,Power,,,,,,,,,0,6,0
6495,6494,Switch Axe,,65000,972,,Fire,300,,,,,0,26.2.13.9.4.0.0 26.2.13.9.10.2.0,5,,,Power,,,,,,,,,1,7,0
6496,6495,Switch Axe,,90000,1296,,Fire,380,,,,,0,16.10.3.11.10.4.0 16.10.3.11.10.12.0,10,,,Power,,,,,,,,,1,8,0
6497,6496,Switch Axe,,130000,1458,,Fire,450,,,,,0,18.10.8.7.14.5.0 18.10.8.7.14.9.3,10,,,Power,,,,,,,,,1,9,1
6498,6481,Switch Axe,5475,3650,648,,Poison,180,,,,,0,11.11.7.9.0.0.0 11.11.7.17.0.0.0,,,,Element,,,,,,,,,0,4,0
6499,6498,Switch Axe,,8000,756,,Poison,230,,,,,0,10.10.6.12.0.0.0 10.10.6.20.0.0.0,,,,Element,,,,,,,,,0,5,0
6500,6499,Switch Axe,,30000,864,,Poison,250,,,,,0,18.3.7.13.5.0.0 18.3.7.13.13.0.0,,,,Element,,,,,,,,,1,6,0
6501,6500,Switch Axe,,55000,972,,Poison,360,,,,,0,18.3.7.13.13.0.0 18.3.7.13.16.5.0,,,,Element,,,,,,,,,2,7,0
6502,6501,Switch Axe,,90000,1350,,Poison,380,,,,,0,16.10.2.12.10.4.0 16.10.2.12.10.12.0,,,,Element,,,,,,,,,2,8,0
6503,6502,Switch Axe,,130000,1512,,Poison,400,,,,,0,9.8.17.14.8.6.0 9.8.17.14.8.10.3,,,,Element,,,,,,,,,2,9,0
6504,6480,Switch Axe,2100,1400,540,,Water,120,,,,,0,5.6.15.4.0.0.0 5.6.15.12.0.0.0,,,,Element,,,,,,,,,0,3,0
6505,6504,Switch Axe,,3100,594,,Water,180,,,,,0,5.8.19.6.0.0.0 5.8.19.14.0.0.0,,,,Element,,,,,,,,,0,4,0
6506,6505,Switch Axe,,7150,648,,Water,240,,,,,0,5.9.13.11.0.0.0 5.9.13.19.0.0.0,,,,Element,,,,,,,,,0,5,0
6507,6506,Switch Axe,,20000,756,,Water,300,,,,,0,7.6.19.14.0.0.0 7.6.19.19.3.0.0,,,,Element,,,,,,,,,1,6,0
6508,6507,Switch Axe,,35000,810,,Water,400,,,,,0,6.6.20.19.3.0.0 6.6.20.19.9.2.0,,,,Element,,,,,,,,,1,7,0
6509,6508,Switch Axe,,60000,1080,,Water,460,,,,,0,9.6.8.24.7.0.0 9.6.8.24.8.7.0,,,,Element,,,,,,,,,1,8,0
6510,6509,Switch Axe,,85000,1296,,Water,530,,,,,0,8.10.13.15.12.4.0 8.10.13.15.12.11.0,,,,Element,,,,,,,,,2,9,1
6511,6508,Switch Axe,,60000,1026,,Fire,400,,,,,0,6.20.12.11.3.2.0 6.20.12.11.3.10.0,,,,Element,,,,,,,,,2,8,0
6512,6511,Switch Axe,,85000,1242,,Fire,500,,,,,0,6.20.12.11.3.10.0 6.20.12.11.3.17.0,,,,Element,,,,,,,,,3,9,1
6513,6505,Switch Axe,13350,8900,702,,Thunder,120,,,,,0,7.11.12.8.0.0.0 7.11.12.16.0.0.0,,,,Power,,,,,,,,,0,5,0
6514,6513,Switch Axe,,30000,864,,Thunder,150,,,,,0,24.8.5.9.0.0.0 24.8.5.14.3.0.0,,,,Power,,,,,,,,,0,6,0
6515,6514,Switch Axe,,55000,918,,Dragon,280,,,,,0,18.4.6.14.12.0.0 18.4.6.14.15.5.0,,,,Power,,,,,,,,,0,7,0
6516,6515,Switch Axe,,95000,1350,,Dragon,310,,,,,0,23.7.8.8.9.7.0 23.7.8.8.9.14.0,,,,Power,,,,,,,,,0,8,0
6517,6516,Switch Axe,,120000,1512,,Dragon,350,,,,,0,24.6.8.8.4.12.0 24.6.8.8.4.15.4,,,,Power,,,,,,,,,0,9,0
6518,6514,Switch Axe,,65000,1026,,Thunder,280,,,,,0,14.14.12.6.8.0.0 14.14.12.6.11.5.0,5,,,Element,,,,,,,,,1,7,0
6519,6518,Switch Axe,,90000,1296,,Thunder,310,,,,,0,15.9.6.11.8.5.0 15.9.6.11.8.13.0,5,,,Element,,,,,,,,,1,8,0
6520,6519,Switch Axe,,130000,1512,,Thunder,360,,,,,0,2.2.10.24.5.19.0 2.2.10.24.5.20.6,10,,,Element,,,,,,,,,1,9,1
6521,6504,Switch Axe,,3650,648,,Ice,120,,,,,0,2.8.26.2.0.0.0 2.8.26.10.0.0.0,-15,,,Power,,,,,,,,,0,4,0
6522,6521,Switch Axe,,16000,810,,Ice,140,,,,,0,4.3.27.4.0.0.0 4.3.27.12.0.0.0,-15,,,Power,,,,,,,,,0,5,0
6523,6522,Switch Axe,,30000,864,,Ice,250,,,,,0,4.9.25.8.0.0.0 4.9.25.13.3.0.0,-10,,,Power,,,,,,,,,0,6,0
6524,6523,Switch Axe,,45000,918,,Ice,340,,,,,0,4.9.25.13.3.0.0 4.9.25.13.11.0.0,-10,,,Power,,,,,,,,,0,7,0
6525,6524,Switch Axe,105000,70000,1242,,Ice,360,,,,,0,9.8.17.14.6.0.0 9.8.17.14.9.5.0,-10,,,Power,,,,,,,,,1,8,0
6526,6525,Switch Axe,,110000,1458,,Ice,410,,,,,0,6.9.13.18.14.2.0 6.9.13.18.14.6.3,-10,,,Power,,,,,,,,,1,9,0
6527,6524,Switch Axe,105000,70000,1242,,Paralysis,200,,,,,0,24.6.8.8.5.3.0 24.6.8.8.5.11.0,,,,Power,,,,,,,,,0,8,0
6528,6527,Switch Axe,,110000,1458,,Paralysis,240,,,,,0,15.13.6.9.11.8.0 15.13.6.9.11.12.3,,,,Power,,,,,,,,,0,9,1
6529,6521,Switch Axe,24000,16000,756,,Blastblight,170,,,,,0,7.5.20.6.0.0.0 7.5.20.14.0.0.0,,,,Power,,,,,,,,,0,5,0
6530,6529,Switch Axe,,30000,810,,Blastblight,200,,,,,0,7.5.20.14.0.0.0 7.5.20.16.6.0.0,,,,Power,,,,,,,,,0,6,0
6531,6530,Switch Axe,,55000,864,,Blastblight,280,,,,,0,7.5.20.16.6.0.0 7.5.20.16.12.2.0,,,,Power,,,,,,,,,1,7,0
6532,6531,Switch Axe,,95000,1296,,Blastblight,310,,,,,0,10.6.19.14.9.4.0 10.6.19.14.9.9.2,,,,Power,,,,,,,,,1,8,0
6533,6532,Switch Axe,,130000,1404,,Blastblight,350,,,,,0,12.15.9.11.8.7.0 12.15.9.11.8.11.3,,,,Power,,,,,,,,,1,9,1
6534,6479,Switch Axe,2100,1400,486,,,,,,Poison,100,0,11.11.6.2.0.0.0 11.11.6.10.0.0.0,,,,Poison,,,,,,,,,0,2,0
6535,6534,Switch Axe,,1750,594,,,,,,Poison,120,0,10.10.6.4.0.0.0 10.10.6.12.0.0.0,,,,Poison,,,,,,,,,0,3,0
6536,6535,Switch Axe,,25000,810,,,,,,Poison,550,0,11.11.7.22.3.0.0 11.11.7.22.8.3.0,,,,Poison,,,,,,,,,3,4,0
6537,6536,Switch Axe,105000,70000,1080,,,,,,Poison,590,0,17.16.8.9.4.0.0 17.16.8.9.5.7.0,,,,Poison,,,,,,,,,3,5,0
6538,6537,Switch Axe,,100000,1296,,,,,,Poison,650,0,4.11.11.3.15.18.0 4.11.11.3.15.23.2,,,,Poison,,,,,,,,,3,6,0
6539,6537,Switch Axe,,120000,1458,,Poison,300,,,,,0,15.3.16.7.4.17.0 15.3.16.7.4.18.6,,,,Power,,,,,,,,,3,6,1
6540,6534,Switch Axe,,2400,540,,Fire,150,,,,,0,10.10.6.12.0.0.0 10.10.6.20.0.0.0,,,,Element,,,,,,,,,0,3,0
6541,6540,Switch Axe,,3100,648,,Fire,170,,,,,0,12.3.5.18.0.0.0 12.3.5.26.0.0.0,,,,Element,,,,,,,,,0,4,0
6542,6541,Switch Axe,,25000,810,,Fire,340,,,,,0,10.6.8.22.0.0.0 10.6.8.23.7.0.0,,,,Element,,,,,,,,,2,5,0
6543,6542,Switch Axe,,60000,1026,,Fire,400,,,,,0,8.4.20.16.6.0.0 8.4.20.16.12.2.0,,,,Element,,,,,,,,,2,6,0
6544,6543,Switch Axe,,11000,1296,,Fire,520,,,,,0,18.3.7.4.24.6.0 18.3.7.4.24.8.5,,,,Power,,,,,,,,,2,7,1
6545,0,Switch Axe,2100,,594,,,,,,,,0,15.11.4.0.0.0.0 15.11.12.0.0.0.0,,,,Exhaust,,,,,,,,,0,0,0
6546,6545,Switch Axe,,2150,648,,,,,,,,0,8.5.15.2.0.0.0 8.5.15.10.0.0.0,,,,Exhaust,,,,,,,,,0,1,0
6547,6546,Switch Axe,,2600,702,,,,,,,,0,10.6.19.3.0.0.0 10.6.19.11.0.0.0,,,,Exhaust,,,,,,,,,0,2,0
6548,6547,Switch Axe,13350,8900,756,,,,,,,,0,14.7.11.11.3.0.0 14.7.11.11.11.0.0,-15,,,Exhaust,,,,,,,,,0,3,0
6549,6548,Switch Axe,,30000,864,,,,,,,,0,18.3.6.14.5.0.0 18.3.6.14.13.0.0,-10,,,Exhaust,,,,,,,,,0,4,0
6550,6549,Switch Axe,,40000,918,,,,,,,,0,5.25.5.3.8.0.0 5.25.5.3.16.0.0,-5,,,Exhaust,,,,,,,,,0,5,0
6551,6550,Switch Axe,,70000,1080,,,,,,,,0,16.2.6.2.12.0.0 16.2.6.2.20.0.0,15,,,Exhaust,,,,,,,,,1,6,0
6552,6551,Switch Axe,,95000,1458,,,,,,,,0,4.11.25.16.2.4.0 4.11.25.16.2.11.0,20,,,Exhaust,,,,,,,,,1,7,0
6553,6552,Switch Axe,,130000,1566,,,,,,,,0,6.20.12.10.4.17.0 6.20.12.10.4.17.0,35,,,Exhaust,,,,,,,,,1,8,1
6554,6551,Switch Axe,90000,60000,1566,,,,,,,,20,18.4.6.14.4.0.0 18.4.6.14.12.0.0,-10,,,Exhaust,,,,,,,,,1,7,0
6555,6554,Switch Axe,,120000,1782,,,,,,,,30,15.8.20.11.6.2.0 15.8.20.11.6.9.0,-10,,,Exhaust,,,,,,,,,1,8,0
6556,6554,Switch Axe,,95000,1620,,,,,,Paralysis,160,0,6.9.13.18.8.0.0 6.9.13.18.14.2.0,-5,,,Paralysis,,,,,,,,,1,8,0
6557,6556,Switch Axe,,120000,1674,,,,,,Paralysis,200,0,10.10.6.22.12.2.0 10.10.6.22.12.7.2,-10,,,Paralysis,,,,,,,,,1,9,1
6558,6547,Switch Axe,12000,8000,702,,Dragon,100,,,,,0,7.11.12.8.0.0.0 7.11.12.16.0.0.0,15,,,Power,,,,,,,,,0,3,0
6559,6558,Switch Axe,,12000,756,,Dragon,120,,,,,0,11.12.6.9.0.0.0 11.12.6.17.0.0.0,20,,,Power,,,,,,,,,0,4,0
6560,6559,Switch Axe,,30000,810,,Dragon,160,,,,,0,14.7.11.11.3.0.0 14.7.11.11.11.0.0,30,,,Power,,,,,,,,,0,5,0
6561,6560,Switch Axe,,60000,918,,Dragon,200,,,,,0,11.19.11.7.4.2.0 11.19.11.7.4.10.0,35,,,Power,,,,,,,,,0,6,0
6562,6561,Switch Axe,,90000,1188,,Dragon,280,,,,,0,10.7.18.14.9.4.0 10.7.18.14.9.9.2,35,,,Power,,,,,,,,,0,7,0
6563,6562,Switch Axe,,130000,1296,,Dragon,390,,,,,0,15.11.12.8.4.12.0 15.11.12.8.4.13.6,40,,,Power,,,,,,,,,0,8,1
6564,6546,Switch Axe,4650,3100,702,,,,,,Paralysis,100,0,10.10.6.4.0.0.0 10.10.6.12.0.0.0,-15,,,Paralysis,,,,,,,,,0,2,0
6565,6564,Switch Axe,,7150,756,,,,,,Paralysis,120,0,16.17.8.5.0.0.0 16.17.8.10.3.0.0,-5,,,Paralysis,,,,,,,,,0,3,0
6566,6565,Switch Axe,,30000,810,,Paralysis,200,,,,,0,25.4.13.4.0.0.0 25.4.13.7.5.0.0,,,,Element,,,,,,,,,1,4,0
6567,6566,Switch Axe,,45000,864,,Paralysis,240,,,,,0,25.4.13.7.5.0.0 25.4.13.7.11.2.0,,,,Element,,,,,,,,,1,5,0
6568,6567,Switch Axe,,85000,1188,,Paralysis,400,,,,,0,12.3.9.22.16.0.0 12.3.9.22.18.3.2,,,,Element,,,,,,,,,2,6,1
6569,6546,Switch Axe,,4250,702,,,,,,Paralysis,180,5,4.4.27.3.0.0.0 4.4.27.11.0.0.0,,,,Paralysis,,,,,,,,,1,2,0
6570,6569,Switch Axe,,8000,810,,,,,,Paralysis,210,10,4.3.27.4.0.0.0 4.3.27.12.0.0.0,,,,Paralysis,,,,,,,,,1,3,0
6571,6570,Switch Axe,,30000,864,,,,,,Paralysis,230,15,4.4.27.11.0.0.0 4.4.27.12.7.0.0,,,,Paralysis,,,,,,,,,2,4,0
6572,6571,Switch Axe,,45000,918,,,,,,Paralysis,250,15,4.4.27.12.7.0.0 4.4.27.12.7.8.0,,,,Paralysis,,,,,,,,,3,5,0
6573,6572,Switch Axe,,70000,1242,,,,,,Paralysis,270,25,15.8.20.11.6.2.0 15.8.20.11.6.9.0,,,,Paralysis,,,,,,,,,3,6,0
6574,6573,Switch Axe,,100000,1404,,,,,,Paralysis,320,33,9.6.8.19.13.7.0 9.6.8.19.13.12.2,,,,Paralysis,,,,,,,,,3,7,1
6575,6572,Switch Axe,105000,70000,1296,,Water,300,,,,,0,23.7.8.8.8.8.0 23.7.8.8.8.15.0,-20,,,Power,,,,,,,,,3,6,0
6576,6575,Switch Axe,,110000,1458,,Water,380,,,,,0,4.11.25.10.2.10.0 4.11.25.10.2.12.5,-15,,,Power,,,,,,,,,3,7,0
6577,0,Switch Axe,3000,,540,,Paralysis,200,,,,,0,18.3.6.3.0.0.0 18.3.6.11.0.0.0,,,,Power,,,,,,,,,1,0,0
